Title,Source,ASIN,MRP,Price,Cover,Author,Format,Rating,Discount
"Jonicy Electrically Driven 5 in 1 Magic Brush Cleaner for Kitchen, Bathroom, Tiles Wash, Carpet, Bath Showers, USB Rechargeable Cleaning Brush",https://www.amazon.in/Jonicy-Electrically-Bathroom-Rechargeable-Cleaning/dp/B0BW9BQR6Y/ref=sr_1_66,B0BW9BQR6Y,"₹1,499",₹499,https://m.media-amazon.com/images/I/51Krh944PIL._AC_UY218_.jpg,,,2.1, 
"BIGXEN Plastic 5 in 1 Magic Brush Electric Magic Brush Multifunctional Magic Brush with 5 Brush Heads Charging Cord for Home, Kitchen Tiles, Carpet Sink Wash Basin Bath Shower (LED Heavy Magic Brush)",https://www.amazon.in/BIGXEN-Electric-Scrubber-Cleaning-Replaceable/dp/B0BSV8S122/ref=sr_1_67,B0BSV8S122,,,https://m.media-amazon.com/images/I/41gZYU-V5sL._AC_UY218_.jpg,,,3.1, 
"Magic Home Microfiber Soft Door Mat for Bathroom Entrance/Home Hotel Balcony Floor Carpet (Red, 40 X 60 CM)",https://www.amazon.in/Magic-Home-Microfiber-Bathroom-Entrance/dp/B09RHGTHLB/ref=sr_1_68,B09RHGTHLB,₹555,₹399,https://m.media-amazon.com/images/I/61pCDIisaNL._AC_UY218_.jpg,,,, 
"Magic Home Bathmat 2500 GSM Microfiber Anti Skid Slip Water Absorbent Machine Washable and Quick Dry Jaricho Carpets for Bathroom, Kitchen, Entrance (50X80CM, Green)",https://www.amazon.in/Magic-Home-Microfiber-Absorbent-Washable/dp/B0C8YT3LLY/ref=sr_1_67,B0C8YT3LLY,"₹1,499",₹699,https://m.media-amazon.com/images/I/51J5GpdHBTL._AC_UY218_.jpg,,,3.7, 
"Kunya® Electrically Driven 5 in 1 Magic Brush for Tiles, Carpet and Sink Drain Cleaner | Multi-Functional Household Tools Bath Kitchen Cleaning Brush",https://www.amazon.in/Electrically-Cleaner-Multi-Functional-Household-Cleaning/dp/B0B9SQ8S6J/ref=sr_1_68,B0B9SQ8S6J,₹799,₹749,https://m.media-amazon.com/images/I/51xk1CwgUjL._AC_UY218_.jpg,,,3.4, 
"Scotchgard Fabric & Carpet Cleaner, 1 Can, 14-Ounce",https://www.amazon.in/Scotchgard-Fabric-Carpet-Cleaner-14-Ounce/dp/B01M1CCOEB/ref=sr_1_69,B01M1CCOEB,"₹1,999","₹1,159",https://m.media-amazon.com/images/I/61XHRZUan9L._AC_UY218_.jpg,,,4.2, 
"Magic Home Microfiber Soft Door Mat for Bathroom Entrance/Home Hotel Balcony Floor Carpet(Parot Green, 50X80 CM)",https://www.amazon.in/Magic-Home-Microfiber-Bathroom-Entrance/dp/B09RHF8X5Y/ref=sr_1_70,B09RHF8X5Y,₹999,₹499,https://m.media-amazon.com/images/I/81IsL-Xoc0L._AC_UY218_.jpg,,,, 
"Navdevi Enterprise 5 in 1 Magic Brush Electric Magic Brush Multifunctional Magic Brush with 3 Brush Heads Charging Cord for Home, Kitchen Tiles, Carpet Sink Wash Basin Bath Shower (3 Months WRNTY)",https://www.amazon.in/Navdevi-Enterprise-Electric-Multifunctional-Charging/dp/B0CRKW5ZM2/ref=sr_1_71,B0CRKW5ZM2,"₹1,499",₹599,https://m.media-amazon.com/images/I/61O+wNR8n1L._AC_UY218_.jpg,,,2.0, 
"Luxurious Carpets USA Collection Handmade Hand-Hooked Premium Woolen & Blend Carpet for Living Room Bedroom and Hall with 1"" Inch Thickness 4 x 6 feet Color",https://www.amazon.in/Luxurious-Carpets-USA-Collection-Hand-Hooked/dp/B0CQVTJ5GP/ref=sr_1_72,B0CQVTJ5GP,"₹12,999","₹6,841",https://m.media-amazon.com/images/I/91mNJQKr0ZL._AC_UY218_.jpg,,,, 
"Magic Home Microfiber Soft Door Mat for Bathroom Entrance/Home Hotel Balcony Floor Carpet (Shark Teal, 40X125 CM)",https://www.amazon.in/Magic-Home-Microfiber-Bathroom-Entrance/dp/B09RH9PWHB/ref=sr_1_73,B09RH9PWHB,₹999,₹599,https://m.media-amazon.com/images/I/71blHIzjHQL._AC_UY218_.jpg,,,4.0, 
Amma Carpets Hand Knotted Runner Wool Carpet 2x6 Feet Red Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Handmade-Traditional-Knotted/dp/B08JM52ZDT/ref=sr_1_74,B08JM52ZDT,,,https://m.media-amazon.com/images/I/91z4DAPmDjL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Brown Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKX32DCM/ref=sr_1_77,B0DKX32DCM,,,https://m.media-amazon.com/images/I/61hkjdnV++L._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Brown Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKX2C4H4/ref=sr_1_78,B0DKX2C4H4,,,https://m.media-amazon.com/images/I/61pJ6RZrTvL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Red Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKX2C2XY/ref=sr_1_79,B0DKX2C2XY,,,https://m.media-amazon.com/images/I/71L1WuMZDRL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Brown Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKX27KMJ/ref=sr_1_80,B0DKX27KMJ,,,https://m.media-amazon.com/images/I/61hkjdnV++L._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Blue Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKWVJJN4/ref=sr_1_81,B0DKWVJJN4,,,https://m.media-amazon.com/images/I/61lifkIgpUL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Grey Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DLSRRTMW/ref=sr_1_82,B0DLSRRTMW,,,https://m.media-amazon.com/images/I/61N5O0WvGBL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Grey Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DLSL1YTF/ref=sr_1_83,B0DLSL1YTF,,,https://m.media-amazon.com/images/I/71ZVLHEP9oL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Blue Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKXHYZCY/ref=sr_1_84,B0DKXHYZCY,,,https://m.media-amazon.com/images/I/61lifkIgpUL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Brown Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKX4CGRT/ref=sr_1_83,B0DKX4CGRT,,,https://m.media-amazon.com/images/I/71aEhCzywML._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Grey Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKX439SR/ref=sr_1_84,B0DKX439SR,,,https://m.media-amazon.com/images/I/71ZVLHEP9oL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Brown Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKX29314/ref=sr_1_85,B0DKX29314,,,https://m.media-amazon.com/images/I/61pJ6RZrTvL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Grey Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKWXTZDR/ref=sr_1_86,B0DKWXTZDR,,,https://m.media-amazon.com/images/I/61N5O0WvGBL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Brown Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DKX1ZPXJ/ref=sr_1_87,B0DKX1ZPXJ,,,https://m.media-amazon.com/images/I/71aEhCzywML._AC_UY218_.jpg,,,, 
ATRMITRA Magic Scrub Broom Multifunctional Wiper Adjustable Handle Silicone Blade Floor Scrubber Wet and Dry Use Scratch-Free House Cleaning Tool for Windows 180 Degree Rotatable पोछा 1 PCS,https://www.amazon.in/ATRMITRA-Multifunctional-Adjustable-Scratch-Free-Rotatable/dp/B0DR5WRKTW/ref=sr_1_88,B0DR5WRKTW,₹599,₹294,https://m.media-amazon.com/images/I/5168mZadX+L._AC_UY218_.jpg,,,, 
Amma Carpets Hand Knotted Persian Art Silk Carpet 2x3 Feet Black Multicolor Luxury Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Traditional-Handmade-Knotted/dp/B08HNDJ7LG/ref=sr_1_89,B08HNDJ7LG,,,https://m.media-amazon.com/images/I/A1PzjEwDGWL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Grey/Cream Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DNSGHQGZ/ref=sr_1_90,B0DNSGHQGZ,,,https://m.media-amazon.com/images/I/61LEgqQ0H+L._AC_UY218_.jpg,,,, 
"Gonzo Natural Magic Gonzo Pet Hair Lifter - Remove Dog, Cat and Other Pet Hair from Furniture, , Bedding and Clothing - 1 Sponge",https://www.amazon.in/Gonzo-Pet-Hair-Lifter-Furniture/dp/B000209Z2C/ref=sr_1_93,B000209Z2C,"₹3,884.65","₹2,512.08",https://m.media-amazon.com/images/I/71K6kir7zML._AC_UY218_.jpg,,,3.9, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Grey/Brown Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DNSHQLJP/ref=sr_1_94,B0DNSHQLJP,,,https://m.media-amazon.com/images/I/61dHH10aihL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Brown/Black Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DNSH4CSC/ref=sr_1_95,B0DNSH4CSC,,,https://m.media-amazon.com/images/I/61hiCuBg6xL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Grey/Brown Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DNSGP3R6/ref=sr_1_96,B0DNSGP3R6,,,https://m.media-amazon.com/images/I/61dHH10aihL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Blue/Brown Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DNSG8W12/ref=sr_1_97,B0DNSG8W12,,,https://m.media-amazon.com/images/I/51i1WOG28YL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Blue/Brown Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DNSFXYZZ/ref=sr_1_98,B0DNSFXYZZ,,,https://m.media-amazon.com/images/I/51i1WOG28YL._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Red/Brown Color 5x7 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DNSDSLXR/ref=sr_1_99,B0DNSDSLXR,,,https://m.media-amazon.com/images/I/61wu6i7Sj4L._AC_UY218_.jpg,,,, 
RUGS & ROSES Modern Concord's Magic Carpet with 1 Inch Thickness for Your Home (Red/Brown Color 6x8 Feet),https://www.amazon.in/RUGS-ROSES-Modern-Concords-Thickness/dp/B0DNSG8D46/ref=sr_1_100,B0DNSG8D46,,,https://m.media-amazon.com/images/I/61wu6i7Sj4L._AC_UY218_.jpg,,,, 
The Magic Carpet 2,https://www.amazon.in/Magic-Carpet-English-Coursebook-Class/dp/9388704223/ref=sr_1_1,9388704223,₹280,₹166.20,https://m.media-amazon.com/images/I/81Yybi4YPNL._AC_UY218_.jpg,Benita Sen,Paperback,4.4, 
Bradley and the Magic Carpet: 2 (Bradley's Magic Adventures),https://www.amazon.in/Bradley-Magic-Carpet-Julian-Hilton/dp/1916461565/ref=sr_1_2,1916461565,"₹1,200",₹920,https://m.media-amazon.com/images/I/714MjmuOgyL._AC_UY218_.jpg,Julian Hilton,PaperbackKindle EditionHardcover,4.6, 
"UNIQUE Roto Magic Crumb Sweeper Carpet Cleaning Brush for Home dust, Sofa, bedsheet, car Seats with Single Soft Nylon Roller Virgin Plastic Body (Pack of 2)",https://www.amazon.in/UNIQUE-Roto-Sweeper-Cleaning-bedsheet/dp/B0CW69ZCXW/ref=sr_1_3,B0CW69ZCXW,₹458,₹299,https://m.media-amazon.com/images/I/61BOroXuBHL._AC_UY218_.jpg,,,4.7, 
"The Magic Carpet Adventures: ""A Trip to the Park"" Volume 2",https://www.amazon.in/Magic-Carpet-Adventures-Trip-Park/dp/1425973582/ref=sr_1_4,1425973582,"₹1,040",₹999,https://m.media-amazon.com/images/I/81SJuzHNV5L._AC_UY218_.jpg,Illustrated,Paperback,5.0, 
"Magic Home Microfiber Soft Door Mat for Bathroom Entrance/Home Hotel Balcony Floor Carpet Pack of 2 (Beige, 40 X 60 CM)",https://www.amazon.in/Magic-Home-Microfiber-Bathroom-Entrance/dp/B09XXT5GMN/ref=sr_1_5,B09XXT5GMN,₹999,₹499,https://m.media-amazon.com/images/I/81y7Gd3wlEL._AC_UY218_.jpg,,,4.6, 
"The Magic Carpet, Vol 3, No. 2 (April 1933)",https://www.amazon.in/Magic-Carpet-Vol-April-1933/dp/1434462153/ref=sr_1_6,1434462153,"₹2,178","₹1,742",https://m.media-amazon.com/images/I/81ebsp2YuxL._AC_UY218_.jpg,"John Gregory Betancourt, Seabury Quinn, et al.",Paperback,5.0, 
"UNIQUE Premium Magic Crumb Sweeper Carpet Cleaning Brush for Home Dust, Sofa, bedsheet, car Seats with Double Soft Nylon Rollers Virgin Plastic Body (Pack of 2)",https://www.amazon.in/UNIQUE-Premium-Magic-Cleaning-bedsheet/dp/B0CVN9C4GS/ref=sr_1_7,B0CVN9C4GS,₹498,₹349,https://m.media-amazon.com/images/I/611QRQSTqpL._AC_UY218_.jpg,,,5.0, 
Classics Magic Carpet 2,https://www.amazon.in/Classics-Magic-Carpet-2-DOS/dp/0930012461/ref=sr_1_8,0930012461,,,https://m.media-amazon.com/images/I/91IZMAXcdBL._AC_UY218_.jpg,DOS,Paperback,, 
"DIGSMORDEN Magic Cleaning Roller Brush for Bedsheet, Sofa, Carpet (Assorted Colours) - Set of 2",https://www.amazon.in/DIGSMORDEN-Magic-Cleaning-Roller-Bedsheet/dp/B0CDH3896K/ref=sr_1_9,B0CDH3896K,₹299,₹249,https://m.media-amazon.com/images/I/41UDn1MaUhL._AC_UY218_.jpg,,,2.5, 
Amma Carpets Hand Knotted Wool Carpet 2x3 Feet Red Luxury Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Handmade-Traditional-Knotted/dp/B08JLRNL17/ref=sr_1_10,B08JLRNL17,,,https://m.media-amazon.com/images/I/81pvrgC+vaS._AC_UY218_.jpg,,,5.0, 
The Magic Carpet Ride 2-8,https://www.amazon.in/Magic-Carpet-Ride-2-8-ebook/dp/B0CHX2G544/ref=sr_1_13,B0CHX2G544,,₹0,https://m.media-amazon.com/images/I/71dHJQub6NL._AC_UY218_.jpg,Hamza El Mouh,Kindle Edition,, 
The Magic Carpet 1 / e1,https://www.amazon.in/Magic-Carpet-English-Coursebook-Class/dp/9388704134/ref=sr_1_14,9388704134,₹250,₹190,https://m.media-amazon.com/images/I/81KQPkky7BL._AC_UY218_.jpg,Benita Sen,Paperback,4.2, 
Amma Carpets Hand Knotted Runner Wool Carpet 2x6 Feet Red Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Handmade-Traditional-Knotted/dp/B08JM52ZDT/ref=sr_1_15,B08JM52ZDT,,,https://m.media-amazon.com/images/I/91z4DAPmDjL._AC_UY218_.jpg,,,, 
Amma Carpets Hand Knotted Runner Wool Carpet 2x6 Feet Turquoise Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Handmade-Traditional-Turquoise/dp/B08KL2G9X7/ref=sr_1_16,B08KL2G9X7,,,https://m.media-amazon.com/images/I/719ITheH4YL._AC_UY218_.jpg,,,, 
"Maddie and her Magic Carpet, and a Royal Wedding (Maddie and the Magic Carpet Book 2)",https://www.amazon.in/Maddie-Magic-Carpet-Royal-Wedding-ebook/dp/B00JG9AM7M/ref=sr_1_17,B00JG9AM7M,,₹0,https://m.media-amazon.com/images/I/71VeDSSLC6L._AC_UY218_.jpg,Rosie Hawkins,Kindle EditionPaperback,4.1, 
"UNIQUE Smart Magic Crumb Sweeper Carpet Cleaning Brush for Home Dust, Sofa, bedsheet, car Seats with Double Soft Nylon Rollers Virgin Plastic Body (Pack of 2)",https://www.amazon.in/UNIQUE-Smart-Sweeper-Cleaning-bedsheet/dp/B0CZNN14TZ/ref=sr_1_18,B0CZNN14TZ,₹638,₹379,https://m.media-amazon.com/images/I/61DH-jueDPL._AC_UY218_.jpg,,,, 
Amma Carpets Hand Knotted Persian Art Silk Carpet 2x3 Feet Multicolor Luxury Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Handmade-Traditional-Knotted/dp/B08HK3B7CP/ref=sr_1_19,B08HK3B7CP,,,https://m.media-amazon.com/images/I/A1lbZdJJ-qL._AC_UY218_.jpg,,,, 
Amma Carpets Hand Knotted Persian Art Silk Carpet 2x3 Feet White Luxury Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Handmade-Traditional-Knotted/dp/B08GZCXVZD/ref=sr_1_20,B08GZCXVZD,,,https://m.media-amazon.com/images/I/91H4ksh1dvL._AC_UY218_.jpg,,,, 
Amma Carpets Hand Knotted Persian Art Silk Carpet 2x3 Feet Multicolor White Luxury Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Handmade-Traditional-Knotted/dp/B08HHHWGZY/ref=sr_1_21,B08HHHWGZY,,,https://m.media-amazon.com/images/I/91pA1nsDByL._AC_UY218_.jpg,,,, 
Amma Carpets Peacock Pair Hand Knotted Silk Carpet 2x3 Feet Yellow Luxury Antique Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Traditional-Handmade-Knotted/dp/B08JJ2V6LB/ref=sr_1_22,B08JJ2V6LB,,,https://m.media-amazon.com/images/I/81vxrhPfRoL._AC_UY218_.jpg,,,, 
Amma Carpets Hand Knotted Persian Art Silk Carpet 2x3 Feet Blue Multicolor Luxury Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Traditional-Handmade-Knotted/dp/B08HND96BQ/ref=sr_1_23,B08HND96BQ,,,https://m.media-amazon.com/images/I/91kz28D-M2L._AC_UY218_.jpg,,,, 
Amma Carpets Peacock Pair Hand Knotted Silk Carpet 2x3 Feet Black Luxury Antique Traditional Handmade Magic Carpet,https://www.amazon.in/Amma-Carpets-Traditional-Handmade-Knotted/dp/B08JHZPSJ6/ref=sr_1_24,B08JHZPSJ6,,,https://m.media-amazon.com/images/I/81PnDc39rxL._AC_UY218_.jpg,,,, 
Mood Swings and Magic Carpet Rides Redux Plus Two,https://www.amazon.in/Swings-Magic-Carpet-Rides-Redux/dp/1492316911/ref=sr_1_25,1492316911,,"₹1,498",https://m.media-amazon.com/images/I/61skA2g+6SL._AC_UY218_.jpg,Brenda Perryman,Paperback,5.0, 
"Worldwide e-Mart Magic Cleaning Roller Brush for Bedsheet, Sofa, Carpet (Assorted Colours) (Pack of 2)",https://www.amazon.in/Worldwide-Mart-Cleaning-Roller-Brush/dp/B0CPJJLS89/ref=sr_1_26,B0CPJJLS89,₹499,₹249,https://m.media-amazon.com/images/I/6129LG6-O-L._AC_UY218_.jpg,,,, 
"UNIQUE Dubbly Magic Crumb Sweeper Carpet Cleaning Brush for Home Dust, Sofa, bedsheet, car Seats with Double Soft Nylon Rollers Virgin Plastic Body (Pack of 2)",https://www.amazon.in/UNIQUE-Dubbly-Sweeper-Cleaning-bedsheet/dp/B0CZHWJK66/ref=sr_1_29,B0CZHWJK66,₹598,₹359,https://m.media-amazon.com/images/I/61gS0wx-O4L._AC_UY218_.jpg,,,, 
"COUNTRYHUB Plastic Magic Cleaning Single Roller Brush for Bed Sheet, Sofa, Carpet, Car Seats (Multicolor), Pack of 2",https://www.amazon.in/COUNTRYHUB-Plastic-Cleaning-Single-Multicolor/dp/B0DXTXBKTR/ref=sr_1_30,B0DXTXBKTR,₹399,₹249,https://m.media-amazon.com/images/I/41wswsKgONL._AC_UY218_.jpg,,,, 
"The Magic Carpet: A Magic Story About A Boy Named Ali And A Strange Carpet, Reading Book, Preschool Book, The Children's Book For Kids Ages 2-6 Yrs",https://www.amazon.in/Magic-Carpet-Strange-Preschool-Childrens-ebook/dp/B0B7FJQ8FN/ref=sr_1_31,B0B7FJQ8FN,,₹127,https://m.media-amazon.com/images/I/71M7SyEQ+PL._AC_UY218_.jpg,Thaddeus Moses,Kindle Edition,, 
"Magic Bath Mat, Door mat Quick Drying Water Soak Bathroom Mat & Water Absorbent Door Mat, Floor Mat, Doormat, Bathroom Carpet Cushion Mat Super.. (2)",https://www.amazon.in/Drying-Bathroom-Absorbent-Doormat-Cushion/dp/B0BLHJRQ9W/ref=sr_1_32,B0BLHJRQ9W,₹999,₹649,https://m.media-amazon.com/images/I/61QkfDrbqJL._AC_UY218_.jpg,,,, 
JSN 360 Degree Self Spin Wringing Magic Dry Bucket Mop with Microfiber 2 Super Absorbers (Blue) and 1 Carpet Cleaner Set,https://www.amazon.in/JSN-Magic-Dry-Bucket-Mop/dp/B082Y7HCNX/ref=sr_1_33,B082Y7HCNX,"₹1,850",₹939,https://m.media-amazon.com/images/I/71woV7GIw4L._AC_UY218_.jpg,,,1.0, 
Magic Carpet Ride: A Badass Hippie Tale (Badass Hippie Tales Book 2),https://www.amazon.in/Magic-Carpet-Ride-Badass-Hippie-ebook/dp/B01N9WA4P3/ref=sr_1_34,B01N9WA4P3,,₹57.82,https://m.media-amazon.com/images/I/81ZS0cI5BIL._AC_UY218_.jpg,Leslie Smith Dow,Kindle Edition,3.3, 
HAUSSIMPLE Car Trash Can Leakproof Garbage Bin for Cars w/Stability Wings Magic Strip Carpet Grip No Spill Floor Mat Clip Waterproof Container 2 Liters Capacity,https://www.amazon.in/Waterproof-Stability-Portable-Organizer-Leak-Proof/dp/B09KC928C4/ref=sr_1_35,B09KC928C4,,"₹7,403",https://m.media-amazon.com/images/I/51NI8Zud1jL._AC_UY218_.jpg,,,4.3, 
Magic Carpet Race! (Shimmer and Shine),https://www.amazon.in/Magic-Carpet-Shimmer-Shine-Reading/dp/1524716901/ref=sr_1_36,1524716901,,,https://m.media-amazon.com/images/I/81kKzkmcFeL._AC_UY218_.jpg,Delphine Finnegan and Jason Fruchter,Paperback,4.7, 
My magic carpet adventure (Two can read literacy series),https://www.amazon.in/Title-magic-carpet-adventure-literacy/dp/1564726576/ref=sr_1_35,1564726576,,,https://m.media-amazon.com/images/I/41KNpDNQ+vL._AC_UY218_.jpg,,Paperback,, 
The Magic Carpet,https://www.amazon.in/Magic-Carpet-Morris-Dolphin/dp/1514454882/ref=sr_1_36,1514454882,"₹2,080","₹1,950",https://m.media-amazon.com/images/I/71MjoQLOreL._AC_UY218_.jpg,Morris Dolphin,HardcoverKindle EditionPaperback,3.0, 
"Magic Home Bathmat 2000 Gsm Microfiber Anti Skid Slip Water Absorbent Machine Washable And Quick Dry Jaricho Rectangular Carpets For Bathroom, Kitchen, Entrance (3Ftx5Ft, Beige)",https://www.amazon.in/Magic-Home-Microfiber-Absorbent-Washable/dp/B0C6GR32Y9/ref=sr_1_37,B0C6GR32Y9,"₹4,999","₹2,799",https://m.media-amazon.com/images/I/81bSwpG6ieL._AC_UY218_.jpg,,,3.5, 
"8PCS 2Inch Chair Leg Sliders for Carpet, Chair Glides Carpet, Teflon Furniture Sliders Chair Leg Protectors Carpet, Magic Sliders Furniture Glides Smoothly Slide on Carpet (Clear, Round)",https://www.amazon.in/Furniture-Protectors-Smoothly-Clear-Round/dp/B0BGGC2KSP/ref=sr_1_38,B0BGGC2KSP,"₹8,741.85","₹4,477",https://m.media-amazon.com/images/I/710yIf3zWrL._AC_UY218_.jpg,,,4.5, 
"Luxurious Carpets USA Collection Handmade Hand-Hooked Premium Woolen & Blend Carpet for Living Room Bedroom and Hall with 1"" Inch Thickness 2 x 6 feet Color",https://www.amazon.in/Luxurious-Carpets-USA-Collection-Hand-Hooked/dp/B0CQVTR4PN/ref=sr_1_39,B0CQVTR4PN,"₹5,999","₹3,299",https://m.media-amazon.com/images/I/914q5+bZrEL._AC_UY218_.jpg,,,, 
"Magic Home Combo of Anti Skid Soft Microfiber Fluffy Bathmat Set of 2 pc (40x60 cm,Green)",https://www.amazon.in/Magic-Home-Microfiber-Fluffy-Bathmat/dp/B08ZKMJ4S6/ref=sr_1_40,B08ZKMJ4S6,₹999,₹581.32,https://m.media-amazon.com/images/I/91TmfzdllxL._AC_UY218_.jpg,,,4.7, 
"Magic Home Bathmat 2500 GSM Microfiber Anti Skid Slip Water Absorbent Machine Washable and Quick Dry Jaricho Carpets for Bathroom, Kitchen, Entrance (50X80CM, Green)",https://www.amazon.in/Magic-Home-Microfiber-Absorbent-Washable/dp/B0C8YT3LLY/ref=sr_1_41,B0C8YT3LLY,"₹1,499",₹699,https://m.media-amazon.com/images/I/51J5GpdHBTL._AC_UY218_.jpg,,,3.8, 
Magic Home Combo of Anti Skid Soft Microfiber Striped Bathmat Set of 2 pc -40x60 cm (Gold),https://www.amazon.in/Magic-Home-Microfiber-Striped-Bathmat/dp/B08ZKNLS8H/ref=sr_1_42,B08ZKNLS8H,₹999,₹554,https://m.media-amazon.com/images/I/A12xbty1aDL._AC_UY218_.jpg,,,4.2, 
"Magic Home Microfiber Soft Door Mat for Bathroom Entrance/Home Hotel Balcony Floor Carpet (Red, 40 X 60 CM)",https://www.amazon.in/Magic-Home-Microfiber-Bathroom-Entrance/dp/B09RHGTHLB/ref=sr_1_45,B09RHGTHLB,₹555,₹399,https://m.media-amazon.com/images/I/61pCDIisaNL._AC_UY218_.jpg,,,, 
