Title,ISBN,Source,Cover,Price,MRP,Discount,Format,Rating
"5000+ Objective Chapter-wise Question Bank for CBSE Class 12 Physics, Chemistry & Mathematics with Case base, A/R & MCQs",9789391551780,https://www.flipkart.com/5000-objective-chapter-wise-question-bank-cbse-class-12-physics-chemistry-mathematics-case-base-a-r-mcqs/p/itme1058ca5ef277?pid=9789391551780,https://rukminim2.flixcart.com/image/612/612/kz5vwy80/book/o/d/y/5000-objective-chapter-wise-question-bank-for-cbse-class-12-original-imagb8r27yskdjpv.jpeg?q=70,₹550,,,"English, Paperback, Experts Disha",4
"Mathematics Class 12th Vol. 1, Vol. 2, And MCQ - By R.D. Sharma (2025-26 Examination)",RBKH9HP9ZH5XUNTX,https://www.flipkart.com/mathematics-class-12th-vol-1-2-mcq-r-d-sharma-2025-26-examination/p/itmad93cda2228fe?pid=RBKH9HP9ZH5XUNTX,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/i/s/0/r-d-sharma-mathematics-for-class-10-2025-26-examination-cbse-original-imah9farzaytyhba.jpeg?q=70,"₹1,345",,,"Paperback, R.D. Sharma",
"R.D Sharma Mathematics Class 12th Vol. 1, Vol. 2, And MCQ - By R.D. Sharma (2025-26 Examination) | Set 3 |",RBKH9HPCWUFTKM5H,https://www.flipkart.com/r-d-sharma-mathematics-class-12th-vol-1-2-mcq-r-d-2025-26-examination-set-3/p/itm0c1fc2c8c20a1?pid=RBKH9HPCWUFTKM5H,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/i/s/0/r-d-sharma-mathematics-for-class-10-2025-26-examination-cbse-original-imah9farzaytyhba.jpeg?q=70,"₹1,345",,,"Paperback, R.D. Sharma",
"Mathematics (MCQ) Books Bilingual - By Sonu Ahlawat - In Both Hindi & English Language (For SSC, CGL, CHSL, UPSC, Delhi Police, UP Police, Bank Exams, Group D, SSC GD, RRB NTPC, Railway Exams, UPSSSC, DSSSB)",RBKGW2PEEW8VCZXR,https://www.flipkart.com/mathematics-mcq-books-bilingual-sonu-ahlawat-both-hindi-english-language-for-ssc-cgl-chsl-upsc-delhi-police-up-bank-exams-group-d-ssc-gd-rrb-ntpc-railway-upsssc-dsssb/p/itm285fe2a8e7ced?pid=RBKGW2PEEW8VCZXR,https://rukminim2.flixcart.com/image/612/612/xif0q/book/f/h/w/mathematics-objective-book-bilingual-by-way-to-success-in-both-original-imagpytfbquqr95g.jpeg?q=70,₹121,₹300,59% off,"Paperback, Hindi, Sonu Ahlawat, Ravi Ahlawat, WTS Publication",5
Mathematics MCQ (6th Edition) A Guide For Exam Success,RBKGZVJGZQFKEZQY,https://www.flipkart.com/mathematics-mcq-6th-edition-guide-exam-success/p/itm26cab45a4443a?pid=RBKGZVJGZQFKEZQY,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/x/o/g/mathematics-mcq-6th-edition-a-guide-for-exam-success-original-imagzvrx9urxzbbm.jpeg?q=70,₹750,₹795,5% off,"Paperback, Banshidhar Sahoo",4.4
Mathematics MCQ and Pysics MCQ (2-Book Set),9789360345495,https://www.flipkart.com/mathematics-mcq-pysics-2-book-set/p/itm9e14cd65dbcb5?pid=9789360345495,https://rukminim2.flixcart.com/image/612/612/xif0q/book/1/e/4/mathematics-mcq-and-pysics-mcq-2-book-set-original-imah4zhgp3hakxd5.jpeg?q=70,"₹1,175","₹1,521",22% off,"Paperback, DAS GUPTA (MATH), Deb Mukherji (PHYSICS)",
Xam Idea Physics + Chemistry + Mathematics MCQs CBSE Class 12 Book (Term I) For 2022 Exam,RBKG6B3VSNPGGH2F,https://www.flipkart.com/xam-idea-physics-chemistry-mathematics-mcqs-cbse-class-12-book-term-i-2022-exam/p/itmccb5b1bd998a8?pid=RBKG6B3VSNPGGH2F,https://rukminim2.flixcart.com/image/612/612/ksuowi80/regionalbooks/j/x/f/xam-idea-physics-chemistry-mathematics-mcqs-cbse-class-12-book-original-imag6b3v3x85hzhh.jpeg?q=70,₹756,,,"Paperback, Vk Team",4.3
Xam Idea Mathematics MCQs CBSE Class 10 Book (For 2022 Exam),RBKG6ETRHWWAAY7R,https://www.flipkart.com/xam-idea-mathematics-mcqs-cbse-class-10-book-for-2022-exam/p/itmaf89f970b9917?pid=RBKG6ETRHWWAAY7R,https://rukminim2.flixcart.com/image/612/612/ksyz8280/regionalbooks/b/7/3/xam-idea-mathematics-mcqs-cbse-class-10-book-for-2022-exam-original-imag6etrzrgchqj5.jpeg?q=70,₹225,,,"Paperback, Vk Global",4.2
"Exam18 ICSE Physics , English Literature, Chemistey And Mathematics Combo Semester 2 Class 10, MCQ & Subjective Revision Book, March 2022 Exams",RBKGC8FHDMHUQEHH,https://www.flipkart.com/exam18-icse-physics-english-literature-chemistey-mathematics-combo-semester-2-class-10-mcq-subjective-revision-book-march-2022-exams/p/itm49207f4d70fcf?pid=RBKGC8FHDMHUQEHH,https://rukminim2.flixcart.com/image/612/612/l0fm07k0/regionalbooks/j/j/b/exam18-icse-physics-english-literature-chemistey-and-mathematics-original-imagc8fhy5jwafsv.jpeg?q=70,"₹1,280",,,"Paperback, Team of Experienced Author",
Study Material On Nbhm Phd Entrance Mathematics [ Pack Of 5 Books ] With Model Question Papers + Topicwise Analysis + Mcq Questions + Special Practice Set,RBKG4DWWWZSEF9HK,https://www.flipkart.com/study-material-nbhm-phd-entrance-mathematics-pack-5-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itm09c6bc34475b4?pid=RBKG4DWWWZSEF9HK,https://rukminim2.flixcart.com/image/612/612/kqco5u80/regionalbooks/z/9/c/study-material-on-nbhm-phd-entrance-mathematics-pack-of-5-books-original-imag4dwwxkqhkbnf.jpeg?q=70,"₹1,999","₹4,299",53% off,"Spiral, SOURAV SIR",
JEE Maths Book | JEE Main Challenger Mathematics Book | Vol 2 | Chapterwise MCQ And Previous Years Question With Solution For Engineering | IIT JEE Mains And Advanced,RBKGHYJC6BTJ48ZY,https://www.flipkart.com/jee-maths-book-main-challenger-mathematics-2-chapterwise-mcq-previous-years-question-solution-engineering-iit-mains-advanced/p/itmd1a6f5ba9491c?pid=RBKGHYJC6BTJ48ZY,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/7/i/4/jee-maths-book-jee-main-challenger-mathematics-book-vol-2-original-imah7hv2f8mxppvp.jpeg?q=70,₹371,₹390,4% off,"Paperback, Target Publications",
Study Notes Material On Presidency University Master Degree Entrance Test (Pumdet) Mathematics [ Pack Of 4 Books ] With Model Question Papers + Topicwise Analysis + Mcq Questions,RBKG3KQ8HUQWRRHW,https://www.flipkart.com/study-notes-material-presidency-university-master-degree-entrance-test-pumdet-mathematics-pack-4-books-model-question-papers-topicwise-analysis-mcq-questions/p/itm2cfe2aa88054e?pid=RBKG3KQ8HUQWRRHW,https://rukminim2.flixcart.com/image/612/612/kpbipow0/regionalbooks/q/w/v/study-notes-material-on-presidency-university-master-degree-original-imag3kq2fzhkjxjp.jpeg?q=70,"₹2,199","₹3,999",45% off,"Spiral, SOURAV SIR",
Taxmann's CRACKER for Fundamentals of Business Mathematics & Statistics (Paper 3 | FBMS/Maths) – Past Exam Questions & Answers | Tabular Summaries | 950+ MCQs | CMA Foundation | June/Dec. 2025 Exam,9789364553902,https://www.flipkart.com/taxmann-s-cracker-fundamentals-business-mathematics-statistics-paper-3-fbms-maths-past-exam-questions-answers-tabular-summaries-950-mcqs-cma-foundation-june-dec-2025/p/itmbe5263cc1b42a?pid=9789364553902,https://rukminim2.flixcart.com/image/612/612/xif0q/book/n/k/a/taxmann-s-cracker-for-fundamentals-of-business-mathematics-original-imah8bjzhfna4vtz.jpeg?q=70,₹355,₹375,5% off,"Paperback, CA Tarun Agarwal",
CTET/STET SmartBook Mathematics & Pedagogy Paper 1 in English Language Chapter Wise 2000 MCQ Questions- Latest Pattern  - CTET/STET SmartBook,9789355017215,https://www.flipkart.com/ctet-stet-smartbook-mathematics-pedagogy-paper-1-english-language-chapter-wise-2000-mcq-questions-latest-pattern/p/itmd376df6cf863a?pid=9789355017215,https://rukminim2.flixcart.com/image/612/612/xif0q/book/y/3/m/ctet-stet-smartbook-mathematics-pedagogy-paper-1-in-english-original-imagmfph58zz2vce.jpeg?q=70,₹200,₹350,42% off,"Paperback, Testbook",3.8
Study Material On Iit Jam Mathematics (2023) [pack Of 4 Books] With Model Question Papers + Topicwise Analysis + Mcq Questions+ Special Practice Set,RBKGHJ43JCNV4AB7,https://www.flipkart.com/study-material-iit-jam-mathematics-2023-pack-4-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itma1710dcee152f?pid=RBKGHJ43JCNV4AB7,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/o/i/c/study-material-on-iit-jam-mathematics-2023-pack-of-4-books-with-original-imaghj43hqexgevc.jpeg?q=70,"₹1,999","₹3,999",50% off,"Spiral, SOURAV SIR",
Arihant CDS Solved Papers Chapterwise Elementrary Mathematics With 2500+ MCQ For Exam 2025,9789359982519,https://www.flipkart.com/arihant-cds-solved-papers-chapterwise-elementrary-mathematics-2500-mcq-exam-2025/p/itm37770a08183dc?pid=9789359982519,https://rukminim2.flixcart.com/image/612/612/xif0q/book/9/k/x/arihant-cds-chapterwise-solved-papers-elementary-mathematics-original-imah82gnjwd3a9uz.jpeg?q=70,₹314,₹525,40% off,"Books, Subhash Chaudhary,Vipin Singh",
"CUET 2024 UG Bundle of Physics, Chemistry, Biology & Mathematics (Section - II) Practice Sets with Solved Papers, NCERT Based MCQ with Solutions for DU, JNU, BHU, Jamia Millia, AMU and Other Central Universities",9789359074535,https://www.flipkart.com/cuet-2024-ug-bundle-physics-chemistry-biology-mathematics-section-ii-practice-sets-solved-papers-ncert-based-mcq-solutions-du-jnu-bhu-jamia-millia-amu-other-central-universities/p/itme3f8f26ce6673?pid=9789359074535,https://rukminim2.flixcart.com/image/612/612/xif0q/book/c/8/b/cuet-2024-ug-bundle-of-physics-chemistry-biology-mathematics-original-imagykhzdmfpgfz9.jpeg?q=70,₹650,₹900,27% off,"Paperback, eVidya Editorial Board",
"CUET 2024 UG Bundle of Physics, Chemistry & Mathematics (Section - II) Practice Sets with Solved Papers, NCERT Based MCQ with Solutions for DU, JNU, BHU, Jamia Millia, AMU and Other Central Universities",9789359077307,https://www.flipkart.com/cuet-2024-ug-bundle-physics-chemistry-mathematics-section-ii-practice-sets-solved-papers-ncert-based-mcq-solutions-du-jnu-bhu-jamia-millia-amu-other-central-universities/p/itma800c6d3151fe?pid=9789359077307,https://rukminim2.flixcart.com/image/612/612/xif0q/book/m/3/l/cuet-2024-ug-bundle-of-physics-chemistry-mathematics-section-ii-original-imagykhzcvqxpfhx.jpeg?q=70,₹474,₹675,29% off,"Paperback, eVidya Editorial Board",
"V&S Publishers Workbooks (English, Mathematics, Computers, Science, General Knowledge) NCERT & CBSE Based MCQ WORKBOOKS COMBO Class - 9 (Set Of 5 Books)",RBKHFNMJRD3W4RUV,https://www.flipkart.com/v-s-publishers-workbooks-english-mathematics-computers-science-general-knowledge-ncert-cbse-based-mcq-combo-class-9-set-5-books/p/itm9f441b58ce54e?pid=RBKHFNMJRD3W4RUV,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/c/3/0/v-s-publishers-workbooks-english-mathematics-computers-science-original-imahfnmj2ws9xuqs.jpeg?q=70,₹975,"₹3,482",71% off,"Paperback, V&S Publisher",
As-Level Mathematics Exam Board Aqa With Model Question Papers + Topicwise Analysis + Mcq Questions+ Special Practice Set,RBKGG4CZFKHZKK9Q,https://www.flipkart.com/as-level-mathematics-exam-board-aqa-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itm1a0f4f51ad825?pid=RBKGG4CZFKHZKK9Q,https://rukminim2.flixcart.com/image/612/612/l5fnhjk0/regionalbooks/b/o/p/as-level-mathematics-exam-board-aqa-with-model-question-papers-original-imagg4czmzf8jebz.jpeg?q=70,"₹1,999","₹3,999",50% off,"Spiral, SOURAV SIR",
Study Material On Christ University Entrance Exam In Mathematics (Pack Of 5 Books) With Model Question Papers + Topicwise Analysis + Mcq Questions+ Special Practice Set,RBKGEG482FJA7FEJ,https://www.flipkart.com/study-material-christ-university-entrance-exam-mathematics-pack-5-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itm394d48bbb616f?pid=RBKGEG482FJA7FEJ,https://rukminim2.flixcart.com/image/612/612/l3dcl8w0/regionalbooks/e/w/0/study-material-on-christ-university-entrance-exam-in-mathematics-original-imageg45cz3h3npd.jpeg?q=70,"₹1,799","₹3,999",55% off,"Spiral, SOURAV SIR",
Study Material For Sixth Term Examination Ste In Mathematics Cambridge Assessment Admissions Testing [set Of 7 Books] With Model Question Papers + Topicwise Analysis + Mcq Questions,RBKG4YAEH6RZ6VPJ,https://www.flipkart.com/study-material-sixth-term-examination-ste-mathematics-cambridge-assessment-admissions-testing-set-7-books-model-question-papers-topicwise-analysis-mcq-questions/p/itm04dd17616f81d?pid=RBKG4YAEH6RZ6VPJ,https://rukminim2.flixcart.com/image/612/612/kpvivm80/regionalbooks/g/d/x/study-material-for-sixth-term-examination-ste-in-mathematics-original-imag4yaeuqhy6smv.jpeg?q=70,"₹2,199","₹4,399",50% off,"Spiral, SOURAV SIR",
Study Material For Mat (Mathematics Admissions Test) For Oxford University [set Of 7 Books] With Model Question Papers + Topicwise Analysis + Mcq Questions + Special Practice Set,RBKG4YAE9HNA8N4P,https://www.flipkart.com/study-material-mat-mathematics-admissions-test-oxford-university-set-7-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itm35254d941f1f1?pid=RBKG4YAE9HNA8N4P,https://rukminim2.flixcart.com/image/612/612/kpvivm80/regionalbooks/5/d/g/study-material-for-mat-mathematics-admissions-test-for-oxford-original-imag4yaejchvryxq.jpeg?q=70,"₹2,199","₹4,399",50% off,"Spiral, SOURAV SIR",
Study Notes Material On Cpt Mathematics & Statistics [pack Of 5 Books] Model Question Papers + Topicwise Analysis + Mcq Questions + Special Practice Set,RBKFWKR9JW55GZRG,https://www.flipkart.com/study-notes-material-cpt-mathematics-statistics-pack-5-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itmc302696fc87eb?pid=RBKFWKR9JW55GZRG,https://rukminim2.flixcart.com/image/612/612/kgb5rbk0/regionalbooks/z/r/g/study-notes-material-on-cpt-mathematics-statistics-pack-of-5-original-imafwkz7rugbs64p.jpeg?q=70,"₹1,999","₹3,999",50% off,"Spiral, SOURAV SIR'S CLASSES",
Study Material For Cucet Mathematics [ Pack Of 4 Books ] With Model Question Papers + Topicwise Analysis + Mcq Questions+ Special Practice Set,RBKG69HYBJPHB9XQ,https://www.flipkart.com/study-material-cucet-mathematics-pack-4-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itm71f4786d117d4?pid=RBKG69HYBJPHB9XQ,https://rukminim2.flixcart.com/image/612/612/ksru0sw0/regionalbooks/g/m/y/study-material-for-cucet-mathematics-pack-of-4-books-with-model-original-imag69hpym64p8t8.jpeg?q=70,"₹1,999","₹3,999",50% off,"Spiral, SOURAV SIR",
Institute Of Mathematics & Applications Bhubaneswar Entrance For Bsc Graduation Study Material Complete Analysis+mcq +model Papers +solutions+mock Tests+book +notes,RBKFJ7MS8CMUUER9,https://www.flipkart.com/institute-mathematics-applications-bhubaneswar-entrance-bsc-graduation-study-material-complete-analysis-mcq-model-papers-solutions-mock-tests-book-notes/p/itmcf8bae097d9ac?pid=RBKFJ7MS8CMUUER9,https://rukminim2.flixcart.com/image/612/612/jz4g3gw0/regionalbooks/e/r/9/institute-of-mathematics-applications-bhubaneswar-entrance-for-original-imafj7zassdcgxnt.jpeg?q=70,"₹2,199","₹4,799",54% off,"SPIRAL, SOURAV SIR'S CLASSES",
Study Material For Tifr Gs Mathematics [set Of 7 Books] With Model Question Papers + Topicwise Analysis + Mcq Questions + Special Practice Set,RBKG482HAK3EBPDY,https://www.flipkart.com/study-material-tifr-gs-mathematics-set-7-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itm415ba4d430660?pid=RBKG482HAK3EBPDY,https://rukminim2.flixcart.com/image/612/612/kq5iykw0/regionalbooks/e/4/y/study-material-for-tifr-gs-mathematics-set-of-7-books-with-model-original-imag482hd4ma6uhd.jpeg?q=70,"₹2,199","₹4,399",50% off,"Spiral, SOURAV SIR",
Study Notes Material On Mathematics For Wbcs Optional [ Pack Of 4 Books ] With Model Question Papers Topicwise Analysis Mcq Questions,RBKG3QNFTASG64MK,https://www.flipkart.com/study-notes-material-mathematics-wbcs-optional-pack-4-books-model-question-papers-topicwise-analysis-mcq-questions/p/itm0be26bf8b3782?pid=RBKG3QNFTASG64MK,https://rukminim2.flixcart.com/image/612/612/kdrpksw0/regionalbooks/d/d/f/mathematics-for-wbcs-optional-pack-of-4-books-study-material-original-imafuh77zegtxdgb.jpeg?q=70,"₹1,999","₹3,999",50% off,"Spiral, SOURAV SIR",
Study Notes Material On Iit Jam Mathematics For 2021-2022 With Model Question Papers + Topicwise Analysis + Mcq Questions + Special Practice Set,RBKGFY2DXUNXHQTE,https://www.flipkart.com/study-notes-material-iit-jam-mathematics-2021-2022-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itm77dffb9b98710?pid=RBKGFY2DXUNXHQTE,https://rukminim2.flixcart.com/image/612/612/kdhphu80/regionalbooks/b/q/g/iit-jam-mathematics-original-imafue3kyxv9mhxw.jpeg?q=70,"₹1,999","₹3,999",50% off,"Spiral, SOURAV SIR'S CLASSES",
Study Material For Test Of Mathematics For University Admission Tmua Cambridge Assessment Admissions Testing [set Of 7 Books] With Model Question Papers + Topicwise Analysis + Mcq Questions,RBKG4YAEHV4TQQHG,https://www.flipkart.com/study-material-test-mathematics-university-admission-tmua-cambridge-assessment-admissions-testing-set-7-books-model-question-papers-topicwise-analysis-mcq-questions/p/itme16cdcaf28516?pid=RBKG4YAEHV4TQQHG,https://rukminim2.flixcart.com/image/612/612/kpvivm80/regionalbooks/k/o/y/study-material-for-test-of-mathematics-for-university-admission-original-imag4yad7g4s7hty.jpeg?q=70,"₹2,199","₹4,399",50% off,"Spiral, SOURAV SIR",
Study Material On (Ioqm) Indian Olympiad Qualifier In Mathematics [ Pack Of 4 Books ] With Model Question Papers + Topicwise Analysis + Mcq Questions+ Special Practice Set,RBKG4DWVQGS9DSNJ,https://www.flipkart.com/study-material-ioqm-indian-olympiad-qualifier-mathematics-pack-4-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itmfc62828f3cdee?pid=RBKG4DWVQGS9DSNJ,https://rukminim2.flixcart.com/image/612/612/kqco5u80/regionalbooks/m/e/m/study-material-on-ioqm-indian-olympiad-qualifier-in-mathematics-original-imag4dwvkggrm4s5.jpeg?q=70,"₹1,999","₹4,299",53% off,"Spiral, SOURAV SIR",
Study Material For Online Mathematics Placement Test Ompt [set Of 7 Books] With Model Question Papers + Topicwise Analysis + Mcq Questions + Special Practice Set,RBKG4YAEFKTGGKDG,https://www.flipkart.com/study-material-online-mathematics-placement-test-ompt-set-7-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itm55368a82838eb?pid=RBKG4YAEFKTGGKDG,https://rukminim2.flixcart.com/image/612/612/kpvivm80/regionalbooks/x/q/i/study-material-for-online-mathematics-placement-test-ompt-set-of-original-imag4yaeswqufrtz.jpeg?q=70,"₹2,199","₹4,399",50% off,"Spiral, SOURAV SIR",
Study Notes Material On Ias Mathematics Optional [ Pack Of 5 Books ] With Model Question Papers + Topicwise Analysis + Mcq Questions + Special Practice Set,RBKGYUZWSBZDFDWA,https://www.flipkart.com/study-notes-material-ias-mathematics-optional-pack-5-books-model-question-papers-topicwise-analysis-mcq-questions-special-practice-set/p/itm48e6751bf620b?pid=RBKGYUZWSBZDFDWA,https://rukminim2.flixcart.com/image/612/612/kdj4xow0/regionalbooks/u/7/u/ias-mathematics-optional-pack-of-5-books-study-material-model-original-imafuevnzfk5xcxe.jpeg?q=70,"₹1,999","₹3,999",50% off,"Spiral, SOURAV SIR'S CLASSES",
